,user_id,score,Rt1,Rt2,Rt3,Rt4,Rt5,Rt6,Rt7,Rt8,Rt9,Rt10,num_hostels,num_revs,country_id,group_id,age_id
8479,9160156,4.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,9,0,0
8480,9160777,8.15,0.0600000103977,0.0600000108942,0.0600000107205,0.0600000114296,0.0600000107045,0.459999903089,0.0600000105019,0.0600000108403,0.0600000104877,0.0600000109342,2,2,7,1,3
8481,9160785,9.15,0.0,0.0,0.0,0.103498973901,0.377453142429,0.0,0.0,0.0350693903558,0.439930375582,0.0,2,2,2,2,3
8482,9160976,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,7,1,3
8483,9161126,10.0,0.0571430367305,0.0571430453305,0.0571430424273,0.057143054631,0.0571430420345,0.0571430442449,0.0571430385773,0.0571430446886,0.485712605326,0.0571430460099,2,2,3,0,0
8484,9163052,6.5,0.0400000000127,0.346060605936,0.0400000000131,0.0400000000139,0.0400000000131,0.040001489607,0.0400000000128,0.0400000000132,0.306665176954,0.0400000000133,3,4,10,8,3
8485,9163332,7.0,0.0,0.0,0.0,0.0,0.664784755731,0.0,0.0,0.0,0.0941626722548,0.182716701332,1,1,0,4,2
8486,9163366,7.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,45,2,3
8487,9163451,6.0,0.0111111119281,0.0111111119683,0.0111111119534,0.122129628582,0.677838802976,0.122253784783,0.0111111119376,0.0111111119628,0.0111111119387,0.0111111119702,1,1,9,0,0
8488,9164008,8.9,0.0289475682257,0.0,0.0289185686554,0.0289497004589,0.0289495285301,0.0816404840259,0.0289428398931,0.553923498019,0.0552778670797,0.161818366067,1,1,25,4,3
8489,9165217,8.7,0.0898026782637,0.119511243443,0.0,0.0,0.656252752915,0.0,0.0313833150999,0.0,0.0605021559756,0.0314350400123,1,1,7,2,1
8490,9167947,9.63333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,5,17,1,1
8491,9169412,5.7,0.0,0.0,0.0,0.0,0.0,0.0392854058556,0.789305714676,0.11069167687,0.0,0.0392886302375,1,1,0,0,0
8492,9169889,9.4,0.014285731699,0.0142857325303,0.0142857322396,0.0142857334269,0.0142857322125,0.014286443889,0.0142857320491,0.728017701095,0.157695728261,0.0142857325973,1,2,7,1,2
8493,9170453,7.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,4,9,1,3
8494,9170603,6.7,0.016666666763,0.0166666667677,0.016666666798,0.184152809633,0.0166666667659,0.0166666667671,0.016666666794,0.184114036898,0.0166666667646,0.515066486049,1,1,0,0,0
8495,9170886,9.22,0.0425000000515,0.042500000072,0.0425000000531,0.0425000000567,0.22964292728,0.0425000000537,0.417499894985,0.0425000000537,0.042500000052,0.0425000000542,5,7,76,3,3
8496,9171394,9.075,0.0591666782421,0.0591666787951,0.208807028344,0.0591666793911,0.0591666785832,0.0591666787253,0.317859542001,0.0591666787351,0.0591666783419,0.0591666788414,4,4,33,2,3
8497,9172823,9.5,0.0550000001173,0.0550000001228,0.0550000001209,0.0550000001289,0.455004673654,0.0550000001222,0.0550000001184,0.0550000001222,0.0550000001183,0.104995325375,2,2,21,1,1
8498,9173538,7.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,4,16,0,0
8499,9174128,10.0,0.459090176404,0.0,0.0,0.0,0.434769443393,0.0,0.0249953229031,0.0250175183351,0.0,0.0,2,2,7,1,4
8500,9176579,8.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,66,0,0
8501,9176661,8.46,0.0850000138754,0.0850000145385,0.0850000143058,0.0850000152549,0.0850000142857,0.0850000144542,0.0850000140149,0.0850000144679,0.0850000139956,0.234999870807,5,7,5,6,2
8502,9179607,10.0,0.220000991951,0.020000000055,0.0200000000541,0.0200000000577,0.0200000000542,0.384284134351,0.020000000053,0.0200000000548,0.255714873314,0.0200000000552,1,1,36,1,3
8503,9179802,8.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,16,0,0
8504,9180108,6.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,43,2,4
8505,9180245,4.0,0.0501097852136,0.641510952339,0.0486934010654,0.0501233478776,0.141261115298,0.0,0.0,0.0501194325719,0.0,0.0,1,1,10,0,0
8506,9180377,8.6,0.100265067962,0.0523781748105,0.0523902819867,0.0523916169011,0.0,0.0,0.0,0.0,0.100274294521,0.623250174972,1,1,2,0,0
8507,9182250,10.0,0.05,0.05,0.05,0.05,0.05,0.519999952813,0.05,0.05,0.05,0.05,2,2,7,0,0
8508,9182576,9.7,0.0250000184316,0.0250000193116,0.0250000190038,0.774999829272,0.0250000189751,0.0250000192004,0.0250000186159,0.025000019216,0.025000018591,0.0250000193824,1,1,47,0,0
8509,9182642,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,11,0,0
8510,9183137,9.7,0.0847812637742,0.0847766412968,0.0,0.0840034126637,0.0,0.0847865409303,0.0847815446923,0.0,0.546101340411,0.0,1,1,2,0,0
8511,9184706,8.0,0.0166666669115,0.0166666669239,0.0166666669186,0.0166666669357,0.0166666669196,0.0166666669224,0.0166666669141,0.849999997715,0.0166666669144,0.0166666669251,1,1,31,3,4
8512,9184895,7.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,23,0,0
8513,9185181,7.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,2,23,1,4
8514,9185831,9.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,28,2,4
8515,9186828,8.88,0.0850000001761,0.0850000001845,0.0850000001816,0.0850000001936,0.0850000001813,0.184664140209,0.0850000001779,0.0850000001836,0.135335858327,0.0850000001852,5,6,23,1,1
8516,9187563,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,7,0,0
8517,9187800,7.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,2,21,2,3
8518,9188275,8.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,21,7,3
8519,9188568,10.0,0.0647853449465,0.409148617876,0.0,0.12806392156,0.0,0.064789367791,0.127085681667,0.0647928595606,0.0647796738432,0.0647898266033,1,1,56,1,1
8520,9188845,8.0,0.0333333337221,0.0333333337423,0.0333333337346,0.0333333337609,0.0333333337336,0.0333333337383,0.0333333337255,0.033333333738,0.0333333337249,0.69999999638,1,1,30,1,3
8521,9189261,10.0,0.0647475736572,0.0648036407374,0.0,0.124103297835,0.0,0.123920830121,0.534097170737,0.0647976510017,0.0,0.0,1,1,0,0,0
8522,9189649,10.0,0.102535827484,0.0775020429242,0.05,0.327423837602,0.0775027813365,0.0775007775244,0.05,0.05,0.102535427247,0.0774991794949,2,4,58,8,4
8523,9190448,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,36,1,3
8524,9190477,8.3,0.0396162227275,0.0390705034852,0.0396020905255,0.0,0.0395858338273,0.0,0.0,0.0,0.678736818858,0.149102757886,1,2,3,1,1
8525,9190898,8.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,21,0,0
8526,9192669,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,21,0,0
8527,9193506,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,7,0,0
8528,9193728,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,9,1,4
8529,9194533,8.32857142857,0.14290903665,0.0313576108923,0.158403913848,0.0385590919314,0.0649275293157,0.029275200128,0.136198067996,0.226457559781,0.123319691524,0.0142857142857,7,9,11,1,4
8530,9194575,9.3,0.0166667401665,0.0166667436454,0.0166667422912,0.016666747414,0.0166667422722,0.016666743086,0.0166667407103,0.849999315677,0.0166667407124,0.0166667440251,1,2,2,0,0
8531,9197083,9.7,0.0200000000238,0.020000000025,0.819999999778,0.0200000000262,0.0200000000245,0.0200000000248,0.0200000000241,0.0200000000249,0.020000000024,0.0200000000251,1,1,57,0,0
8532,9197977,7.64285714286,0.0797619047962,0.0797619047978,0.115476499077,0.246428262545,0.0797619047972,0.0797619047976,0.0797619047966,0.0797619047977,0.0797619047965,0.0797619047979,7,12,58,2,1
8533,9198397,7.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,7,0,0
8534,9198856,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.924999728783,0.0,0.0,0.0,1,1,7,0,0
8535,9198937,8.36666666667,0.0833333352007,0.0833333352806,0.0833333352504,0.0833333353809,0.0833333352366,0.249999982666,0.0833333352108,0.0833333352757,0.0833333352115,0.083333335287,3,4,52,2,3
8536,9199853,8.0,0.0666666666667,0.0973626704879,0.291321669074,0.0973915850541,0.0666666666667,0.0666666666667,0.0666666666667,0.0972573730483,0.0666666666667,0.0666666666667,3,3,19,0,0
8537,9200013,7.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,63,0,0
8538,9200016,3.76666666667,0.325138377046,0.00833349722969,0.0218656496152,0.00833350528417,0.00833349437395,0.301774668156,0.00833349132323,0.00833349641783,0.0218565136914,0.258331876929,3,5,0,1,4
8539,9201227,8.9,0.105882709901,0.0,0.0,0.0282985306365,0.0794508569927,0.595834369386,0.0282936855403,0.0272754849448,0.101552191308,0.0282839580917,1,1,0,2,3
8540,9201364,7.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,115,0,0
8541,9201454,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,11,0,0
